iso,pais,anio,pib_per_capita,exportaciones_pc,exportaciones_usd,poblacion,inflacion
ARG,Argentina,2014,12233.1444119186,14.4054785893756,75818867911.0825,43024071,NA
ARG,Argentina,2015,13679.6264980954,10.7056520504538,63671789068.8987,43477012,NA
ARG,Argentina,2016,12699.9623137756,12.5270951690009,69842604407.3878,43900313,NA
ARG,Argentina,2017,14532.5009308511,11.3202833596733,72860557902.7631,44288894,NA
ARG,Argentina,2018,11752.7998922979,14.4366857499034,75766598613.0197,44654882,34.2772237131003
ARG,Argentina,2019,9955.97478680428,17.9248783778462,80259482469.139,44973465,53.5483043492339
ARG,Argentina,2020,8535.59938004389,16.6054144372484,64053810078.3073,45191965,42.0150947376509
ARG,Argentina,2021,10738.0179223384,18.0667091690365,87906118244.6601,45312281,48.4093786255199
ARG,Argentina,2022,13962.1894087223,16.2816677253254,103224756800.251,45407904,72.430757531824
ARG,Argentina,2023,14261.8465667948,12.8223120961047,83276004574.7551,45538401,133.488935594175
ARG,Argentina,2024,13969.7836603737,15.2497485928824,97349127043.1651,45696159,219.883929014578
ARG,Argentina,2025,14898.0885943842,15.5556611218587,106260393150.75,45851378,NA
BRA,Brasil,1990,2581.14187449078,8.1972364845005,31556066666.6667,149143223,2947.732772483
BRA,Brasil,1991,2257.6092968885,8.67763659887868,29723863636.3636,151724256,432.786661926461
BRA,Brasil,1992,2127.31642731638,10.8683116605935,35668919610.8551,154275079,951.962053052818
BRA,Brasil,1993,2348.88247685352,10.5032716554144,38682712856.2845,156794577,1927.38079016026
BRA,Brasil,1994,3298.71250747787,9.51307642702004,49978798948.0716,159265006,2075.88839757325
BRA,Brasil,1995,4756.74840785403,7.52887503847073,57922124038.4584,161735073,66.0070335542481
BRA,Brasil,1996,5179.13052002464,6.73020968312685,57235482141.0805,164202549,15.7576656002606
BRA,Brasil,1997,5299.39630404412,6.98364957530895,61680024619.8487,166661659,6.92671251629154
BRA,Brasil,1998,5105.89099544117,7.03050033871807,60723187855.068,169159655,3.19507629280052
BRA,Brasil,1999,3493.57162513699,9.5648982609794,57355149556.2405,171641543,4.85844749902667
BRA,Brasil,2000,3766.54811466032,10.1880480043795,66777380518.3383,174018282,7.04414105947266
BRA,Brasil,2001,3176.28935747524,12.37171066993,69279555096.2874,176301203,6.84035902487523
BRA,Brasil,2002,2855.94018885769,14.2305902713775,72546876638.2809,178503484,8.45016437708331
BRA,Brasil,2003,3090.6070097455,15.1807837086861,84744257516.308,180622688,14.7149197228147
BRA,Brasil,2004,3663.823188064,16.5457615119353,110739032053.055,182675143,6.59718509985963
BRA,Brasil,2005,4827.78173074714,15.2438292665623,135919140236.363,184688101,6.86953720898964
BRA,Brasil,2006,5934.14470924968,14.3743163038801,159213742531.583,186653106,4.18356812896909
BRA,Brasil,2007,7409.69130673473,13.3276751040789,186202879575.236,188552320,3.64127299102652
BRA,Brasil,2008,8908.33176538648,13.5340005128387,229517035697.556,190367302,5.67859390284168
BRA,Brasil,2009,8678.6592244676,10.8513711347491,180891970353.521,192079951,4.88803479876799
BRA,Brasil,2010,11403.2821278747,10.8655847752557,240003137741.747,193701929,5.03872690108075
BRA,Brasil,2011,13396.6243562986,11.5825126785455,303016626325.823,195284734,6.6364496221309
BRA,Brasil,2012,12521.7213519966,11.8775390704316,292808395453.514,196876111,5.40349914036997
BRA,Brasil,2013,12458.8912138813,11.7422306460189,290364173324.942,198478299,6.20431066640101
BRA,Brasil,2014,12274.9939689363,11.0119428190539,270458130850.098,200085127,6.32904015516139
BRA,Brasil,2015,8936.19661712113,12.900191418386,232488824444.589,201675532,9.02990102416136
BRA,Brasil,2016,8836.28652735657,12.4666790429968,223863343103.297,203218114,8.73914352329393
BRA,Brasil,2017,10080.5092819305,12.5189678698768,258330777006.501,204703445,3.44637335032669
BRA,Brasil,2018,9300.66164923219,14.6349994955075,280543266303.121,206107261,3.66485028376729
BRA,Brasil,2019,9029.83326681073,14.1229191913178,264562979421.068,207455459,3.73297621216894
BRA,Brasil,2020,7074.19378337644,16.4535520094071,242872071018.291,208660842,3.21176803803376
BRA,Brasil,2021,7972.5366498646,19.1094303688709,319251201403.084,209550294,8.30165975585673
BRA,Brasil,2022,9281.33334441234,19.6307650034371,383177602116.201,210306415,9.28010608956873
BRA,Brasil,2023,10377.5892792557,17.9693243032741,393731572887.926,211140729,4.59356282283204
BRA,Brasil,2024,10310.5486973693,17.9385794398559,392105346047.039,211998573,4.36746407652337
BRA,Brasil,2025,10713.2856869511,17.8207228961707,406298241937.141,212812405,5.01675279604836
CAN,Canadá,1990,21525.8611387148,25.0742989585924,149461775797.052,27691138,4.78047693336304
CAN,Canadá,1991,21846.7930471354,24.3533165282791,149170812603.648,28037420,5.62586408593005
CAN,Canadá,1992,20950.3305287651,26.1991325601724,155724331926.864,28371264,1.49013290374545
CAN,Canadá,1993,20186.7988782965,29.1425993625483,168751259592.28,28684764,1.86507936507939
CAN,Canadá,1994,19997.6237373354,32.781588237968,190114967779.731,29000663,0.165562913907291
CAN,Canadá,1995,20679.634792669,36.0980542819385,218740163217.721,29302311,2.14876033057849
CAN,Canadá,1996,21296.9723536904,37.0984399314286,233945727906.124,29610218,1.57053112507138
CAN,Canadá,1997,21901.5870048928,38.1329281417053,249765997399.971,29905948,1.62121638084531
CAN,Canadá,1998,21024.5627149423,40.0292173202997,253784967981.126,30155173,0.99594245665802
CAN,Canadá,1999,22315.3130930482,41.8610604016192,283991384532.544,30401286,1.73484295105918
CAN,Canadá,2000,24271.0020563821,44.209235821106,329258635782.102,30685730,2.71943995691976
CAN,Canadá,2001,23822.096210932,42.0399550909321,310667613636.364,31020855,2.52512013979906
CAN,Canadá,2002,24256.0598742201,40.0585914756691,304705919836.87,31359199,2.25839440940855
CAN,Canadá,2003,28301.9097055898,36.8659264359901,330149882235.386,31642461,2.75856321360112
CAN,Canadá,2004,32145.5653280273,37.3277433603474,383240584166.026,31938807,1.85725871857256
CAN,Canadá,2005,36383.9671341396,36.8563962056437,432369202838.752,32242732,2.21355203439767
CAN,Canadá,2006,40504.8490329826,35.4017495610061,467052186177.715,32571193,2.00202539534161
CAN,Canadá,2007,44660.0838892281,34.229555163977,502770691741.923,32888886,2.13838399266837
CAN,Canadá,2008,46710.3654423328,34.3949225246885,534150890346.767,33247298,2.37027067444299
CAN,Canadá,2009,40874.9612318547,28.5157798740818,391985828011.548,33630069,0.299466803009299
CAN,Canadá,2010,47560.8378831258,29.1672768917177,471736717163.276,34005902,1.77687154092627
CAN,Canadá,2011,52224.1237767406,30.678236283533,550163771962.44,34339221,2.91213508872351
CAN,Canadá,2012,52670.1429540952,30.3531418051027,554964544782.69,34713395,1.51567823124517
CAN,Canadá,2013,52637.7313222622,30.3321619042863,560108797442.998,35080992,0.938291897815317
CAN,Canadá,2014,50960.8942086685,31.7365440556138,573083180253.852,35434066,1.90663590717861
CAN,Canadá,2015,43594.2379080706,31.8499289605736,495747450357.728,35704498,1.12524136094277
CAN,Canadá,2016,42314.1033623905,31.5025413039024,481357649980.237,36110803,1.42875954701085
CAN,Canadá,2017,45129.7335281051,31.4543366815438,518766780219.71,36545075,1.59688412852977
CAN,Canadá,2018,46539.2177903178,32.3253748086707,557719627178.031,37072620,2.26822567248103
CAN,Canadá,2019,46352.9695208927,32.3526259007732,564142104614.779,37618495,1.94926902411593
CAN,Canadá,2020,43537.8981198851,29.47360741517,487990676642.934,38028638,0.716999632307827
CAN,Canadá,2021,52886.6407813788,31.1750905922479,630478158309.719,38239864,3.39519318527528
CAN,Canadá,2022,56496.9275340663,33.7212083293036,742056361162.595,38950132,6.80280115341613
CAN,Canadá,2023,54847.5370112652,33.3416520498948,732380673864.391,40049088,3.87900159788426
CAN,Canadá,2024,55015.7066917734,32.4691150314085,737073649328.937,41262329,2.38158383281173
CAN,Canadá,2025,55697.6639660837,31.3323868147182,726879970410.257,41651653,2.07232411149103
CHL,Chile,1990,2487.76829657299,32.2119449244153,10767995923.0111,13437176,26.0364811362364
CHL,Chile,1991,2798.34262413795,30.9848794845346,11846241658.8232,13662491,21.7844124277757
CHL,Chile,1992,3351.84108855522,28.5950704800945,13307830022.0147,13884577,15.4258064688928
CHL,Chile,1993,3540.91377313015,25.5450555023598,12755908986.3914,14102276,12.7277669490964
CHL,Chile,1994,4012.10159912285,27.2530179794726,15653663028.8681,14316256,11.4431196444973
CHL,Chile,1995,5081.4682771561,28.4806033041148,21024502601.4987,14527381,8.23263034116114
CHL,Chile,1996,5333.50438729711,25.9504471585508,20392925081.7721,14734046,7.35911781788767
CHL,Chile,1997,5741.95842989596,25.8780061517668,22188168722.1069,14932434,6.13386464357927
CHL,Chile,1998,5419.82417297191,25.1435824160666,20615225914.3172,15127799,5.11024954517559
CHL,Chile,1999,4933.55581516755,28.3091122404956,21395654974.7603,15319313,3.33687917526023
CHL,Chile,2000,5052.99245766325,30.1237545610247,23598874231.0223,15503635,3.84327295706565
CHL,Chile,2001,4563.5952986689,31.8473112100134,22794630055.8861,15683849,3.56910053001467
CHL,Chile,2002,4430.84741157984,32.2572216653296,22665229049.6617,15857925,2.48939816650705
CHL,Chile,2003,4773.40177520754,35.0609735492762,26819043116.1631,16024752,2.8101787574361
CHL,Chile,2004,6120.59152055344,39.6857497510041,39319047777.4783,16187322,1.05473871403517
CHL,Chile,2005,7480.32330998636,40.1755713149739,49132371504.0759,16348778,3.05257621387849
CHL,Chile,2006,9318.65655296121,43.8656741327676,67484496355.2165,16509195,3.39201733699405
CHL,Chile,2007,10346.4138184533,45.1298514125536,77844966313.9972,16671581,4.40779938398044
CHL,Chile,2008,10683.2188772511,41.1625609327669,74049222065.6925,16838988,8.71626873039607
CHL,Chile,2009,10098.8017167286,37.1156346662754,63756458032.9614,17009731,0.353045178360937
CHL,Chile,2010,12632.8704724192,37.903993986295,82271077296.9547,17181464,1.41071107954321
CHL,Chile,2011,14487.3927832032,37.6897797617714,94745538460.0718,17351816,3.34121694259302
CHL,Chile,2012,15241.9069981119,33.845591494963,90376117070.8143,17519119,3.00744840213047
CHL,Chile,2013,15683.5486369155,32.0874628670083,89009023665.991,17687006,1.7895555398459
CHL,Chile,2014,14529.6767206336,33.0039028305543,85665253039.2036,17864195,4.71867527854672
CHL,Chile,2015,13433.9202987032,29.1910790733686,70773875084.2569,18047625,4.34877353217044
CHL,Chile,2016,13649.8520452803,27.9231577302995,69624959647.1384,18267221,3.78619355893118
CHL,Chile,2017,14879.9086227187,28.3313768888156,78238304189.7642,18558868,2.18271846868519
CHL,Chile,2018,15659.4808675628,28.5290452274717,84405337954.8003,18893191,2.43488981353057
CHL,Chile,2019,14496.9345640362,27.8723266080413,77571036969.0353,19197744,2.55754475703327
CHL,Chile,2020,13117.9930230086,31.3228006627665,79592398711.3847,19370624,3.04549084804326
CHL,Chile,2021,16216.1840860289,31.974345622206,100881456526.221,19456334,4.52456838259144
CHL,Chile,2022,15399.1044717559,35.6216861605322,107256627766.463,19553036,11.643866711056
CHL,Chile,2023,17081.5180740049,30.7750617433637,103343502222.414,19658835,7.58168251407962
CHL,Chile,2024,16658.9652720351,33.7320704435058,111066428901.988,19764771,4.29763891572524
CHL,Chile,2025,17994.5911957485,34.5635609348334,123520198503.178,19859921,4.21293601694293
