clave,fecha,cierre
BIMBOA.MX,2025-05-26,55.97999954223633
BIMBOA.MX,2025-05-27,55.470001220703125
BIMBOA.MX,2025-05-28,55.09000015258789
BIMBOA.MX,2025-05-29,55.16999816894531
BIMBOA.MX,2025-05-30,54.25
BIMBOA.MX,2025-06-02,52.400001525878906
BIMBOA.MX,2025-06-03,52.84000015258789
BIMBOA.MX,2025-06-04,52
BIMBOA.MX,2025-06-05,52.209999084472656
BIMBOA.MX,2025-06-06,52.209999084472656
BIMBOA.MX,2025-06-09,50.970001220703125
BIMBOA.MX,2025-06-10,51.630001068115234
BIMBOA.MX,2025-06-11,50.93000030517578
BIMBOA.MX,2025-06-12,51.72999954223633
BIMBOA.MX,2025-06-13,51.689998626708984
BIMBOA.MX,2025-06-16,51.529998779296875
BIMBOA.MX,2025-06-17,51.560001373291016
BIMBOA.MX,2025-06-18,51.31999969482422
BIMBOA.MX,2025-06-19,51.779998779296875
BIMBOA.MX,2025-06-20,52.369998931884766
BIMBOA.MX,2025-06-23,52.220001220703125
BIMBOA.MX,2025-06-24,52.16999816894531
BIMBOA.MX,2025-06-25,53.439998626708984
BIMBOA.MX,2025-06-26,53.560001373291016
BIMBOA.MX,2025-06-27,53.0099983215332
BIMBOA.MX,2025-06-30,52.34000015258789
BIMBOA.MX,2025-07-01,52.18000030517578
BIMBOA.MX,2025-07-02,52.380001068115234
BIMBOA.MX,2025-07-03,52.310001373291016
BIMBOA.MX,2025-07-04,52.11000061035156
BIMBOA.MX,2025-07-07,50.970001220703125
BIMBOA.MX,2025-07-08,51.380001068115234
BIMBOA.MX,2025-07-09,50.689998626708984
BIMBOA.MX,2025-07-10,50.65999984741211
BIMBOA.MX,2025-07-11,50.720001220703125
BIMBOA.MX,2025-07-14,50.58000183105469
BIMBOA.MX,2025-07-15,50.720001220703125
BIMBOA.MX,2025-07-16,50.15999984741211
BIMBOA.MX,2025-07-17,50.7599983215332
BIMBOA.MX,2025-07-18,50.400001525878906
BIMBOA.MX,2025-07-21,49.810001373291016
BIMBOA.MX,2025-07-22,49.41999816894531
BIMBOA.MX,2025-07-23,50.7400016784668
BIMBOA.MX,2025-07-24,50
BIMBOA.MX,2025-07-25,54.08000183105469
BIMBOA.MX,2025-07-28,55.4900016784668
BIMBOA.MX,2025-07-29,56.349998474121094
BIMBOA.MX,2025-07-30,55.59000015258789
BIMBOA.MX,2025-07-31,54.77000045776367
BIMBOA.MX,2025-08-01,54.83000183105469
BIMBOA.MX,2025-08-04,54
BIMBOA.MX,2025-08-05,54.16999816894531
BIMBOA.MX,2025-08-06,54.43000030517578
BIMBOA.MX,2025-08-07,55.189998626708984
BIMBOA.MX,2025-08-08,54.869998931884766
BIMBOA.MX,2025-08-11,54.5
BIMBOA.MX,2025-08-12,54.5
BIMBOA.MX,2025-08-13,55.59000015258789
BIMBOA.MX,2025-08-14,56.060001373291016
BIMBOA.MX,2025-08-15,56.709999084472656
BIMBOA.MX,2025-08-18,56.54999923706055
BIMBOA.MX,2025-08-19,57.66999816894531
BIMBOA.MX,2025-08-20,57.900001525878906
BIMBOA.MX,2025-08-21,58.279998779296875
BIMBOA.MX,2025-08-22,58.38999938964844
BIMBOA.MX,2025-08-25,58.81999969482422
BIMBOA.MX,2025-08-26,58.11000061035156
BIMBOA.MX,2025-08-27,58.349998474121094
BIMBOA.MX,2025-08-28,58.040000915527344
BIMBOA.MX,2025-08-29,58.08000183105469
BIMBOA.MX,2025-09-01,57.83000183105469
BIMBOA.MX,2025-09-02,59.41999816894531
BIMBOA.MX,2025-09-03,60.13999938964844
BIMBOA.MX,2025-09-04,61.279998779296875
BIMBOA.MX,2025-09-05,63.380001068115234
BIMBOA.MX,2025-09-08,62.81999969482422
BIMBOA.MX,2025-09-09,63.04999923706055
BIMBOA.MX,2025-09-10,62.439998626708984
BIMBOA.MX,2025-09-11,63.470001220703125
BIMBOA.MX,2025-09-12,65.1500015258789
BIMBOA.MX,2025-09-15,65.01000213623047
BIMBOA.MX,2025-09-17,65.01000213623047
BIMBOA.MX,2025-09-18,65.05000305175781
BIMBOA.MX,2025-09-19,64.7699966430664
BIMBOA.MX,2025-09-22,64.720001220703125
BIMBOA.MX,2025-09-23,64.19999694824219
BIMBOA.MX,2025-09-24,63.61000061035156
BIMBOA.MX,2025-09-25,64.25
BIMBOA.MX,2025-09-26,65.13999938964844
BIMBOA.MX,2025-09-29,64.9000015258789
BIMBOA.MX,2025-09-30,65.05999755859375
BIMBOA.MX,2025-10-01,64.19000244140625
BIMBOA.MX,2025-10-02,65.12000274658203
BIMBOA.MX,2025-10-03,64.470001220703125
BIMBOA.MX,2025-10-06,65.2300033569336
BIMBOA.MX,2025-10-07,63.13999938964844
BIMBOA.MX,2025-10-08,60.9900016784668
BIMBOA.MX,2025-10-09,62.13999938964844
BIMBOA.MX,2025-10-10,60.970001220703125
BIMBOA.MX,2025-10-13,61.18000030517578
BIMBOA.MX,2025-10-14,61.54999923706055
BIMBOA.MX,2025-10-15,60.810001373291016
BIMBOA.MX,2025-10-16,62.689998626708984
BIMBOA.MX,2025-10-17,62.150001525878906
BIMBOA.MX,2025-10-20,62.5
BIMBOA.MX,2025-10-21,60.959999084472656
BIMBOA.MX,2025-10-22,61.7400016784668
BIMBOA.MX,2025-10-23,62.84000015258789
BIMBOA.MX,2025-10-24,61.650001525878906
BIMBOA.MX,2025-10-27,62.189998626708984
BIMBOA.MX,2025-10-28,65.93000030517578
BIMBOA.MX,2025-10-29,65.86000061035156
BIMBOA.MX,2025-10-30,65.41999816894531
BIMBOA.MX,2025-10-31,64.160003662109375
BIMBOA.MX,2025-11-03,63.72999954223633
BIMBOA.MX,2025-11-04,65.7300033569336
BIMBOA.MX,2025-11-05,65.6500015258789
BIMBOA.MX,2025-11-06,64.9000015258789
BIMBOA.MX,2025-11-07,65.43000030517578
BIMBOA.MX,2025-11-10,63.5
BIMBOA.MX,2025-11-11,65.05999755859375
BIMBOA.MX,2025-11-12,62.65999984741211
BIMBOA.MX,2025-11-13,61.060001373291016
BIMBOA.MX,2025-11-14,60.02000045776367
BIMBOA.MX,2025-11-18,60.04999923706055
BIMBOA.MX,2025-11-19,59.06999969482422
BIMBOA.MX,2025-11-20,58.13999938964844
BIMBOA.MX,2025-11-21,57.13999938964844
BIMBOA.MX,2025-11-24,59
BIMBOA.MX,2025-11-25,59.13999938964844
BIMBOA.MX,2025-11-26,57.70000076293945
BIMBOA.MX,2025-11-27,57.4900016784668
BIMBOA.MX,2025-11-28,57.93000030517578
BIMBOA.MX,2025-12-01,57.81999969482422
BIMBOA.MX,2025-12-02,60.349998474121094
BIMBOA.MX,2025-12-03,59.709999084472656
BIMBOA.MX,2025-12-04,58.84000015258789
BIMBOA.MX,2025-12-05,60.08000183105469
BIMBOA.MX,2025-12-08,59.31999969482422
BIMBOA.MX,2025-12-09,59.59000015258789
BIMBOA.MX,2025-12-10,60
BIMBOA.MX,2025-12-11,59.689998626708984
BIMBOA.MX,2025-12-15,58.7599983215332
BIMBOA.MX,2025-12-16,58
BIMBOA.MX,2025-12-17,57.7599983215332
BIMBOA.MX,2025-12-18,58.81999969482422
BIMBOA.MX,2025-12-19,59.70000076293945
BIMBOA.MX,2025-12-22,58.959999084472656
BIMBOA.MX,2025-12-23,59.779998779296875
BIMBOA.MX,2025-12-24,60.09000015258789
BIMBOA.MX,2025-12-26,60.220001220703125
BIMBOA.MX,2025-12-29,59.84000015258789
BIMBOA.MX,2025-12-30,58.5
BIMBOA.MX,2025-12-31,59
BIMBOA.MX,2026-01-02,58.83000183105469
BIMBOA.MX,2026-01-05,59.11000061035156
BIMBOA.MX,2026-01-06,57.72999954223633
BIMBOA.MX,2026-01-07,58.459999084472656
BIMBOA.MX,2026-01-08,60.70000076293945
BIMBOA.MX,2026-01-09,62.40999984741211
BIMBOA.MX,2026-01-12,63.689998626708984
BIMBOA.MX,2026-01-13,61.130001068115234
BIMBOA.MX,2026-01-14,61.90999984741211
BIMBOA.MX,2026-01-15,62.41999816894531
BIMBOA.MX,2026-01-16,62.22999954223633
BIMBOA.MX,2026-01-19,62.5
BIMBOA.MX,2026-01-20,61.310001373291016
BIMBOA.MX,2026-01-21,60.88999938964844
BIMBOA.MX,2026-01-22,61.54999923706055
BIMBOA.MX,2026-01-23,61.70000076293945
BIMBOA.MX,2026-01-26,61.369998931884766
BIMBOA.MX,2026-01-27,60.380001068115234
BIMBOA.MX,2026-01-28,60.29999923706055
BIMBOA.MX,2026-01-29,59.9900016784668
BIMBOA.MX,2026-01-30,60.7400016784668
BIMBOA.MX,2026-02-03,62.810001373291016
BIMBOA.MX,2026-02-04,63.08000183105469
BIMBOA.MX,2026-02-05,63.20000076293945
BIMBOA.MX,2026-02-06,67.5
BIMBOA.MX,2026-02-09,67.4000015258789
BIMBOA.MX,2026-02-10,67.55999755859375
BIMBOA.MX,2026-02-11,67.8499984741211
BIMBOA.MX,2026-02-12,66.37000274658203
BIMBOA.MX,2026-02-13,67.61000061035156
BIMBOA.MX,2026-02-16,67.62000274658203
BIMBOA.MX,2026-02-17,68.58000183105469
BIMBOA.MX,2026-02-18,66.4800033569336
BIMBOA.MX,2026-02-19,65.279998779296875
BIMBOA.MX,2026-02-20,64.01000213623047
BIMBOA.MX,2026-02-23,63.310001373291016
BIMBOA.MX,2026-02-24,62.83000183105469
BIMBOA.MX,2026-02-25,62.79999923706055
BIMBOA.MX,2026-02-26,63.95000076293945
BIMBOA.MX,2026-02-27,62.599998474121094
BIMBOA.MX,2026-03-02,62.06999969482422
BIMBOA.MX,2026-03-03,61.47999954223633
BIMBOA.MX,2026-03-04,64.48999786376953
BIMBOA.MX,2026-03-05,63.189998626708984
BIMBOA.MX,2026-03-06,61.29999923706055
BIMBOA.MX,2026-03-09,61.439998626708984
BIMBOA.MX,2026-03-10,60.68000030517578
BIMBOA.MX,2026-03-11,60.880001068115234
BIMBOA.MX,2026-03-12,59.709999084472656
BIMBOA.MX,2026-03-13,59.529998779296875
BIMBOA.MX,2026-03-17,59.06999969482422
BIMBOA.MX,2026-03-18,58.16999816894531
BIMBOA.MX,2026-03-19,58.63999938964844
BIMBOA.MX,2026-03-20,57.52000045776367
BIMBOA.MX,2026-03-23,57.189998626708984
BIMBOA.MX,2026-03-24,57.95000076293945
BIMBOA.MX,2026-03-25,59.45000076293945
BIMBOA.MX,2026-03-26,58.65999984741211
BIMBOA.MX,2026-03-27,58.56999969482422
BIMBOA.MX,2026-03-30,59.939998626708984
BIMBOA.MX,2026-03-31,60.029998779296875
BIMBOA.MX,2026-04-01,59.11000061035156
BIMBOA.MX,2026-04-06,58.290000915527344
BIMBOA.MX,2026-04-07,58.709999084472656
BIMBOA.MX,2026-04-08,59.4900016784668
BIMBOA.MX,2026-04-09,57.779998779296875
BIMBOA.MX,2026-04-10,58
BIMBOA.MX,2026-04-13,57.380001068115234
BIMBOA.MX,2026-04-14,57.29999923706055
BIMBOA.MX,2026-04-15,57.869998931884766
BIMBOA.MX,2026-04-16,57.400001525878906
BIMBOA.MX,2026-04-17,57.45000076293945
BIMBOA.MX,2026-04-20,57.540000915527344
BIMBOA.MX,2026-04-21,56.52000045776367
BIMBOA.MX,2026-04-23,54.130001068115234
BIMBOA.MX,2026-04-24,54.70000076293945
BIMBOA.MX,2026-04-27,53.599998474121094
BIMBOA.MX,2026-04-28,53.66999816894531
BIMBOA.MX,2026-04-29,54.459999084472656
BIMBOA.MX,2026-04-30,59.380001068115234
BIMBOA.MX,2026-05-04,58.4900016784668
BIMBOA.MX,2026-05-05,58.70000076293945
BIMBOA.MX,2026-05-06,59.459999084472656
BIMBOA.MX,2026-05-07,60.25
BIMBOA.MX,2026-05-08,58.5
BIMBOA.MX,2026-05-11,59.29999923706055
BIMBOA.MX,2026-05-12,58.95000076293945
BIMBOA.MX,2026-05-13,58.34000015258789
BIMBOA.MX,2026-05-14,59.040000915527344
BIMBOA.MX,2026-05-15,59.189998626708984
BIMBOA.MX,2026-05-18,58
BIMBOA.MX,2026-05-19,59.88999938964844
BIMBOA.MX,2026-05-20,59.939998626708984
BIMBOA.MX,2026-05-21,58.040000915527344
BIMBOA.MX,2026-05-22,58.220001220703125
BIMBOA.MX,2026-05-25,57.810001373291016
BIMBOA.MX,2026-05-26,58.7400016784668
BIMBOA.MX,2026-05-27,59.5
BIMBOA.MX,2026-05-28,58.869998931884766
BIMBOA.MX,2026-05-29,59.689998626708984
BIMBOA.MX,2026-06-01,57.5
BIMBOA.MX,2026-06-02,57.9900016784668
BIMBOA.MX,2026-06-03,58.290000915527344
BIMBOA.MX,2026-06-04,57.13999938964844
BIMBOA.MX,2026-06-05,55.779998779296875
BIMBOA.MX,2026-06-08,56
BIMBOA.MX,2026-06-09,55.650001525878906
BIMBOA.MX,2026-06-10,56.779998779296875
BIMBOA.MX,2026-06-11,58.33000183105469
BIMBOA.MX,2026-06-12,58.2400016784668
BIMBOA.MX,2026-06-15,58.25
BIMBOA.MX,2026-06-16,58
BIMBOA.MX,2026-06-17,57.880001068115234
BIMBOA.MX,2026-06-18,57.15999984741211
BIMBOA.MX,2026-06-19,58.91999816894531
BIMBOA.MX,2026-06-22,56.20000076293945
BIMBOA.MX,2026-06-23,56.02000045776367
BIMBOA.MX,2026-06-24,55.209999084472656
BIMBOA.MX,2026-06-25,56.380001068115234
BIMBOA.MX,2026-06-26,57.09000015258789
BIMBOA.MX,2026-06-29,57
BIMBOA.MX,2026-06-30,57.099998474121094
BIMBOA.MX,2026-07-01,56.220001220703125
BIMBOA.MX,2026-07-02,56.599998474121094
BIMBOA.MX,2026-07-03,56.529998779296875
BIMBOA.MX,2026-07-06,57.150001525878906
BIMBOA.MX,2026-07-07,56.70000076293945
BIMBOA.MX,2026-07-08,57.029998779296875
BIMBOA.MX,2026-07-09,56.099998474121094
BIMBOA.MX,2026-07-10,56.060001373291016
BIMBOA.MX,2026-07-13,55.970001220703125
BIMBOA.MX,2026-07-14,56.54999923706055
BIMBOA.MX,2026-07-15,57.5
BIMBOA.MX,2026-07-16,58.25
BIMBOA.MX,2026-07-17,58
BIMBOA.MX,2026-07-20,59.310001373291016
BIMBOA.MX,2026-07-21,59.38999938964844
BIMBOA.MX,2026-07-22,60.29999923706055
BIMBOA.MX,2026-07-23,59.08000183105469
BIMBOA.MX,2026-07-24,58.2599983215332
BIMBOA.MX,2026-07-27,59.2400016784668
BIMBOA.MX,2026-07-28,59.5
BIMBOA.MX,2026-07-29,59.959999084472656
BIMBOA.MX,2026-07-30,60.83000183105469
BIMBOA.MX,2026-08-03,61.15999984741211
BIMBOA.MX,2026-08-04,61.06999969482422
BIMBOA.MX,2026-08-05,61.369998931884766
BIMBOA.MX,2026-08-06,60.63999938964844
BIMBOA.MX,2026-08-07,61.209999084472656
